id-datalake,nct_id,brief_title,official_title,phase,recruitment_status,start_date,completion_date,primary_completion_date,enrollment,enrollment_type,indications,interventions_drugs,drugs_datalake,main_technologies,specific_technologies,target_names,target_abbreviations,start_year,duration,success
61889,NCT06700395,A Clinical Study of TQB2029 for Injection in Subjects With Multiple Myeloma,Phase I Clinical Study Evaluating the Tolerability and Pharmacokinetics of TQB2029 for Injection in Subjects With Multiple Myeloma,1,recruiting,2024-11-28,2028-03-31,2026-03-31,136.0,ESTIMATED,['Multiple Myeloma'],['TQB2029'],['B11968'],[['Antibody']],[['Bispecific Antibody']],"[['G-protein coupled receptor family C group 5member D', 'T cell surface glycoprotein CD3']]","[['GPRC5D', 'CD3']]",2024.0,1219.0,0
62216,NCT06749886,An Exploratory Study of Tislelizumab in Combination with Chemotherapy in Immuno-experienced Patients with EGFR/ALK/ROS1-negative Advanced NSCLC in the Second-line Setting,An Exploratory Study of Tislelizumab in Combination with Chemotherapy in Immuno-experienced Patients with EGFR/ALK/ROS1-negative Advanced NSCLC in the Second-line Setting,2,recruiting,2024-11-19,2027-06-30,2026-11-30,22.0,ESTIMATED,['Thoracic Neoplasm'],"['Denosumab', 'Tislelizumab', 'Docetaxel']","['B235', 'B1344', 'B2814']","[['Antibody'], ['Antibody'], ['Small Molecule']]","[['Monoclonal Antibody'], ['Monoclonal Antibody'], ['Small Molecule']]","[['Tumor necrosis factor ligand superfamily member 11'], ['Programmed cell death protein 1'], ['Tubulin beta-1 chain']]","[['RANKL'], ['PD-1'], ['TUBB1']]",2024.0,953.0,0
54915,NCT06171685,MMRC Horizon One Adaptive Platform Trial Evaluating Therapies in RRMM,A Phase II Randomized Adaptive Platform Trial Evaluating Novel Therapies in Relapsed or Refractory Multiple Myeloma,2,recruiting,2024-11-17,2030-07-31,2029-07-31,300.0,ESTIMATED,"['Multiple Myeloma', 'Multiple Myeloma']","['Teclistamab', 'Investigational New Drug']",['B1522'],[['Antibody']],[['Bispecific T-Cell Engager']],"[['B-cell maturation protein', 'T cell surface glycoprotein CD3']]","[['BCMA', 'CD3']]",2024.0,2082.0,0
61770,NCT06682611,Safety and Efficacy of SYHA1813 Single Agent or in Combination With Different Regimens in Unresectable Locally Advanced or Metastatic Solid Tumors.,"An, Phase Ib/II Clinical Trial to Evaluate the Safety and Efficacy of SYHA1813 Single Agent or in Combination With Different Regimens in Unresectable Locally Advanced or Metastatic Solid Tumors.",1,not_yet_recruiting,2024-11-13,2027-11-13,2026-11-13,380.0,ESTIMATED,['Solid Tumors'],"['SYHA-1813', 'SG 001', 'HB 1801', 'Carboplatin', 'Cisplatin', 'Paclitaxel', 'Etoposide', 'Everolimus', 'Regorafenib']","['B11091', 'B2752', 'B11566', 'B274', 'B49', 'B1250', 'B1463', 'B511', 'B526']","[['Small Molecule'], ['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Monoclonal Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Colony stimulating factor 1 receptor', 'Vascular endothelial growth factor receptor'], ['Programmed cell death protein 1'], ['Tubulin'], ['DNA'], ['DNA'], ['Tubulin beta-1 chain'], ['Top II inhibitors (Topoisomerase II inhibitors)'], ['Mammalian target of Rapamycin', 'mTOR Complex 2'], ['Colony stimulating factor 1 receptor', 'Ephrin type-A receptor 2', 'Fibroblast growth factor receptor 1', 'Fibroblast growth factor receptor 2', 'Nerve growth factor receptor Trk-A', 'Platelet-derived growth factor receptor alpha', 'Platelet-derived growth factor receptor beta', 'RAF serine/threonine protein kinase', 'Serine/threonine-protein kinase B-raf', 'Stem cell growth factor receptor', 'TEK receptor tyrosine kinase', 'Tyrosine-protein kinase receptor RET', 'Vascular endothelial growth factor receptor 1', 'Vascular endothelial growth factor receptor 2', 'Vascular endothelial growth factor receptor 3']]","[['CSF-1R', 'VEGFR'], ['PD-1'], ['Tubulin'], ['DNA'], ['DNA'], ['TUBB1'], ['TOP2'], ['mTORC1', 'mTORC2'], ['Abl', 'BRAF V600E', 'CSF-1R', 'EphA2', 'FGFR1', 'FGFR2', 'TRKA', 'PDGFRÎ±', 'PDGFRÎ²', 'Raf kinase', 'BRAF', 'c-Kit', 'Tie-2', 'RET', 'VEGFR1', 'VEGFR2', 'VEGFR3', 'DDR2', 'FRK', 'MAPK11']]",2024.0,1095.0,0
61534,NCT06647563,Neoadjuvant Toripalimab + Chemotherapy Â± Cetuximab in Locally Advanced Head and Neck Squamous Cell Carcinoma (Neo-ICT),A Randomized Controlled Study of Toripalimab Combined With Chemotherapy or With Chemotherapy/Cetuximab as Neoadjuvant Therapy for Locally Advanced Squamous Cell Carcinoma of the Head and Neck (Neo-ICT),3,not_yet_recruiting,2024-11-01,2030-09-30,2029-09-30,355.0,ESTIMATED,['Head and Neck Squamous Cell Carcinoma'],"['Toripalimab', 'Cetuximab', 'Nab-paclitaxel', 'Carboplatin', 'Cisplatin', 'Radiation Therapy']","['B1346', 'B164', 'B7744', 'B274', 'B49']","[['Antibody'], ['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Monoclonal Antibody'], ['Monoclonal Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Programmed cell death protein 1'], ['Epidermal growth factor receptor erbB1'], ['Tubulin beta-1 chain'], ['DNA'], ['DNA']]","[['PD-1'], ['EGFR'], ['TUBB1'], ['DNA'], ['DNA']]",2024.0,2159.0,0
61716,NCT06673693,Tislelizumab Combined with SBRT for the Treatment of Head and Neck Squamous Cell Carcinoma,Neoadjuvant SBRT Sequential Tislelizumab in Locally Advanced Head and Neck Squamous Cell Carcinoma: a Single-Arm Phase II Clinical Study,2,not_yet_recruiting,2024-11-01,2028-12-31,2027-12-31,24.0,ESTIMATED,"['Head and Neck Squamous Cell Carcinoma', 'Head and Neck Squamous Cell Carcinoma']","['Tislelizumab', 'Stereotactic Body Radiation Therapy']",['B1344'],[['Antibody']],[['Monoclonal Antibody']],[['Programmed cell death protein 1']],[['PD-1']],2024.0,1521.0,0
55212,NCT06217536,Neoadjuvant Lurbinectedin and Preoperative Radiation for Treating Soft Tissue Sarcomas,"Phase 1b/2 Trial Using Neoadjuvant Lurbinectedin With Concurrent Preoperative Radiation in Patients With Locally Advanced Soft Tissue Sarcomas of Extremity, Trunk, and Retroperitoneum",1,withdrawn,2024-10-31,2027-10-31,2026-05-31,0.0,ACTUAL,['Soft Tissue Sarcoma'],"['Lurbinectedin', 'Radiation Therapy', 'Surgery']",['B1273'],[['Small Molecule']],[['Small Molecule']],[['DNA']],[['DNA']],2024.0,1095.0,0
61283,NCT06613152,HS-IT201 Injection in the Treatment of Advanced Solid Tumors,Clinical Study on the Safety and Efficacy of HS-IT201 Injection in the Treatment of Advanced Solid Tumors,1,not_yet_recruiting,2024-10-31,2028-10-31,2026-10-31,9.0,ESTIMATED,['Solid Tumors'],['HS-IT201'],['B11232'],[['Tumor Inflitrating Lymphocyte Therapy (TIL)']],[['Tumor Inflitrating Lymphocyte Therapy (TIL)']],[[]],[[]],2024.0,1461.0,0
57054,NCT06490536,The Sagittarius Trial,A Precision Medicine Trial Leveraging Blood-Based Tumor Genomics to Optimize Treatment in Operable Stage III and High-Risk Stage II Colon Cancer Patients,3,recruiting,2024-10-22,2028-09-01,2026-03-01,700.0,ESTIMATED,"['Colon Carcinoma', 'Colon Carcinoma']","['Oxaliplatin', 'Capecitabine', 'Folinic acid', 'Fluorouracil', 'Temozolomide', 'Irinotecan', 'Nivolumab', 'Ipilimumab', 'Trastuzumab', 'Pertuzumab', 'Panitumumab']","['B1229', 'B474', 'B226', 'B493', 'B2056', 'B1679', 'B714', 'B480', 'B168', 'B538', 'B194']","[['Small Molecule'], ['Small Molecule'], [], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Antibody'], ['Antibody'], ['Antibody'], ['Antibody'], ['Antibody']]","[['Small Molecule'], ['Small Molecule'], [], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Monoclonal Antibody'], ['Monoclonal Antibody'], ['Monoclonal Antibody'], ['Monoclonal Antibody'], ['Monoclonal Antibody']]","[['DNA'], ['Thymidylate synthase'], [], ['Thymidylate synthase'], ['DNA'], ['DNA topoisomerase I'], ['Programmed cell death protein 1'], ['Cytotoxic T-Lymphocyte-Associated Antigen 4'], ['Receptor protein-tyrosine kinase erbB-2'], ['Receptor protein-tyrosine kinase erbB-2'], ['Epidermal growth factor receptor erbB1']]","[['DNA'], ['TYMS'], [], ['TYMS'], ['DNA'], ['TOP1'], ['PD-1'], ['CTLA4'], ['HER2'], ['HER2'], ['EGFR']]",2024.0,1410.0,0
55495,NCT06253637,Daratumumab in VHR T-ALL Treated According to the ALL National Treatment Program,Daratumumab in Very High-Risk T-Lineage Acute Lymphoblastic Leukemia (ALL) Treated According to the ALL National Treatment Program (DARATALL-VHR),2,recruiting,2024-10-17,2029-10-31,2029-10-31,31.0,ESTIMATED,['T-cell acute lymphoblastic leukemia'],['Daratumumab'],['B415'],[['Antibody']],[['Monoclonal Antibody']],[['Lymphocyte differentiation antigen CD38']],[['CD38']],2024.0,1840.0,0
61054,NCT06578286,ARX788 in HER2-positive Metastatic Breast Cancer Patients Who Were Previously Treated With T-DXd,Evaluate the Efficacy and Safety of ARX788 in Patients With HER2-positive Advanced Breast Cancer Whose Disease Has Progressed Following T-DXd Therapy,2,not_yet_recruiting,2024-09-30,2030-09-30,2026-09-30,44.0,ESTIMATED,['Breast Cancer'],['JNJ-0683'],['B2500'],[['Antibody Drug Conjugate (ADC)']],[['Antibody Drug Conjugate (ADC)']],[['Receptor protein-tyrosine kinase erbB-2']],"[['Beta-tubulin ', 'HER2']]",2024.0,2191.0,0
57266,NCT06519370,"FDA018-ADC Vs Investigator's Choice Chemotherapy to Treat Locally Advanced, Recurrent or Metastatic Triple-negative Breast Cancer","A Phase 3, Open-label, Randomised Study of FDA018-ADC Versus Investigator's Choice of Chemotherapy in Patients Who Recurred During or After Taxane Therapy in Locally Advanced or Metastatic Triple-negative Breast Cancer",3,recruiting,2024-08-09,2027-06-20,2026-08-18,350.0,ESTIMATED,['Triple-Negative Breast Cancer'],"['FDA018-ADC', 'Eribulin', 'Capecitabine', 'Gemcitabine', 'Vinorelbine']","['B5157', 'B387', 'B474', 'B2079', 'B1929']","[['Antibody Drug Conjugate (ADC)'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Antibody Drug Conjugate (ADC)'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['DNA topoisomerase I', 'Tumor-associated calcium signal transducer 2'], ['Tubulin beta-1 chain'], ['Thymidylate synthase'], ['DNA', 'Ribonucleotide reductase'], ['Tubulin beta-1 chain']]","[['TOP1', 'TROP2'], ['TUBB1'], ['TYMS'], ['DNA', 'RNR'], ['TUBB1']]",2024.0,1045.0,0
55552,NCT06261814,Contrast Enhanced Ultrasound to Evaluate Response to Chemoembolization in Patients With Liver Tumors,2D and 3D Contrast Enhanced Ultrasound of Chemoembolization,2,recruiting,2024-08-07,2028-01-01,2027-07-01,266.0,ESTIMATED,['Liver Cancer'],"['Sulfur Hexafluoride Lipid Microspheres', 'Contrast-Enhanced Ultrasound', 'Transarterial Chemoembolization']",[],[],[],[],[],2024.0,1242.0,0
56528,NCT06416410,JAB-21822 Combined With JAB-3312 Compared SOC in the First Line for Treatment of Advanced Non-small Cell Lung Cancer With KRAS p.G12C Mutation,"An Open-label, Randomized, Positive Control, Multicenter Phase III Clinical Study. Evaluating JAB-21822 Combined With JAB-3312 Compared Tislelizumab Combined With Pemetrexed + Carboplatin in the First Line for Treatment of Advanced Non-squamous Non-small Cell Lung Cancer With KRAS p.G12C Mutation",3,recruiting,2024-08-07,2027-02-28,2026-09-30,392.0,ESTIMATED,"['Lung Non-Squamous Non-Small Cell Carcinoma', 'Lung Non-Squamous Non-Small Cell Carcinoma']","['Glecirasib', 'Tislelizumab', 'JAB 3312', 'Pemetrexed', 'Carboplatin']","['B1847', 'B1344', 'B2830', 'B814', 'B274']","[['Small Molecule'], ['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Monoclonal Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['GTPase KRas G12C'], ['Programmed cell death protein 1'], ['Src homology phosphotyrosyl phosphatase 2'], ['Dihydrofolate reductase', 'GAR transformylase', 'Thymidylate synthase'], ['DNA']]","[['KRAS G12C'], ['PD-1'], ['SHP2'], ['DHFR', 'GART', 'TYMS'], ['DNA']]",2024.0,935.0,0
60818,NCT06549595,A Study of AZD0486 Plus Rituximab in Previously Untreated Follicular Lymphoma Patients,"A Phase III, Multicentre, Randomised, Open-label Study to Compare the Efficacy and Safety of AZD0486 Plus Rituximab Versus Chemotherapy Plus Rituximab in Previously Untreated Participants With Follicular Lymphoma (SOUNDTRACK-F1)",3,recruiting,2024-08-07,2035-02-28,2031-04-15,1015.0,ESTIMATED,['Follicular Lymphoma'],"['AZD0486', 'Rituximab', 'Cyclophosphamide', 'Doxorubicin', 'Vincristine', 'Prednisone', 'Bendamustine']","['B2625', 'B163', 'B2818', 'B1914', 'B2083', 'B1979', 'B1689']","[['Antibody'], ['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Bispecific T-Cell Engager'], ['Monoclonal Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['B-lymphocyte antigen CD19', 'T cell surface glycoprotein CD3'], ['B-lymphocyte antigen CD20'], ['DNA'], ['Top II inhibitors (Topoisomerase II inhibitors)'], ['Tubulin beta-1 chain'], ['Glucocorticoid receptor'], ['DNA']]","[['CD19', 'CD3'], ['CD20'], ['DNA'], ['TOP2'], ['TUBB1'], ['GR'], ['DNA']]",2024.0,3857.0,0
57199,NCT06509568,Neoadjuvant ChemoRadiotherapy Followed by Immunotherapy and Surgery for Resectable Esophageal Squamous Cell Carcinomaï¼ˆCRIS-2 Trialï¼‰,"Comparison of Neoadjuvant Chemoradiotherapy Followed by Immunotherapy With Neoadjuvant Chemoimmunotherapy in the Treatment for Resectable Locally Advanced Esophageal Squamous Cell Carcinoma: A Multi-center, Phase II Randomized Clinical Study",2,recruiting,2024-08-01,2026-08-01,2025-08-01,92.0,ESTIMATED,['Esophageal Cancer'],"['Nab-paclitaxel', 'Carboplatin', 'Toripalimab', 'Esophagectomy', 'Intensity-Modulated Radiation Therapy', 'Volume Modulated Arc Therapy', 'Immunotherapy']","['B274', 'B1346']","[['Small Molecule'], ['Antibody']]","[['Small Molecule'], ['Monoclonal Antibody']]","[['DNA'], ['Programmed cell death protein 1']]","[['DNA'], ['PD-1']]",2024.0,730.0,0
54300,NCT06080165,Sirolimus for Improving Social Abilities in People With PTEN Germline Mutations,A Randomized Controlled Double-Blind Trial of Sirolimus for Improving Social Abilities in People With PTEN Germline Mutations,1,withdrawn,2024-07-31,2028-06-30,2028-06-30,0.0,ACTUAL,"['PTEN Gene Mutation', 'PTEN Hamartoma Tumor Syndrome', 'PTEN Hamartoma Syndrome']","['Sirolimus', 'Placebo Control']",['B1227'],[['Small Molecule']],[['Small Molecule']],[['Serine/threonine-protein kinase mTOR']],[['mTOR']],2024.0,1430.0,0
60676,NCT06525948,Efficacy and Safety of rhTPO in Combination With Cyclosporine Versus Cyclosporine Alone in the Treatment of TD-NSAA,Efficacy and Safety of rhTPO in Combination With Cyclosporine Versus Cyclosporine Alone in the Treatment of Transfusion-dependent Non-severe Aplastic Anaemia (TD-NSAA),4,not_yet_recruiting,2024-07-30,2025-12-30,2025-06-30,54.0,ESTIMATED,"['Aplastic Anemia', 'Transfusion-dependent Anemia']","['Recombinant Human Thrombopoietin', 'Cyclosporin']",['B2845'],[['Small Molecule']],[['Small Molecule']],[[]],[['CaN']],2024.0,518.0,0
56722,NCT06444412,An Investigational Scan (Ga-68 PSMA-11 PET/CT) for Detection of Disease Recurrence or Progression in Patients with Glioma,GA-68 PSMA-11 PET to Evaluate Malignant Glioma Recurrence - a Pilot Study,2,recruiting,2024-07-26,2026-04-30,2026-04-30,25.0,ESTIMATED,"['WHO Grade 3 Glioma', 'WHO Grade 4 Glioma']","['Computed Tomography', 'Gallium Ga-68 gozetotide', 'Positron Emission Tomography']",['B3880'],[['Radiopharmaceutical Imaging']],[['Radiopharmaceutical Imaging']],[['Prostate-specific membrane antigen']],[['PSMA']],2024.0,643.0,0
60922,NCT06562920,Adebrelimab Combined With Chemotherapy and Concurrent SBRT for Neoadjuvant Treatment of Limited-stage Small Cell Lung Cancer,"A Single-arm, Prospective, Exploratory Study of Adebrelimab Combined With Chemotherapy and Concurrent SBRT for Neoadjuvant Treatment of Limited-stage Small Cell Lung Cancer and Analysis of Biological Markersï¼ˆASSESSï¼‰",2,recruiting,2024-07-24,2028-07-31,2027-07-31,20.0,ESTIMATED,['Small Cell Lung Cancer'],"['Adebrelimab', 'Chemotherapy', 'Stereotactic Body Radiation Therapy', 'Surgical Procedure']",['B2489'],[['Antibody']],[['Monoclonal Antibody']],[['Programmed death-ligand 1']],[['PDL1']],2024.0,1468.0,0
55546,NCT06260033,Stereotactic Body Radiation Therapy and FES PET/CT Imaging for the Treatment of Oligoprogressive Estrogen Receptor Positive Metastatic Breast Cancer,A Phase II Trial of Stereotactic Body Radiation Therapy and Fluoroestradiol Positron Emission Tomography in Patients With Oligoprogressive Estrogen Receptor Positive Metastatic Breast Cancer,2,recruiting,2024-07-23,2026-10-29,2026-10-29,18.0,ESTIMATED,"['Breast Cancer', 'Hormone Receptor-Positive Breast Cancer', 'Breast Cancer']","['Biospecimen Collection', 'Bone Scan', 'Computed Tomography', '18F-fluoroestradiol', 'Positron Emission Tomography', 'Questionnaire Administration', 'Stereotactic Body Radiation Therapy']",['B3726'],[['Radiopharmaceutical Imaging']],[['Radiopharmaceutical Imaging']],[[]],[[]],2024.0,828.0,0
53115,NCT05901194,Lenvatinib Treatment in Waiting List of Liver Transplantation After TACE Failure in Patients With Hepatocellular Carcinoma,Study of the Benefit of Lenvatinib Treatment in Waiting List of Liver Transplantation After TACE Failure in Patients With Hepatocellular Carcinoma (HCC),1,active_not_recruiting,2024-07-10,2027-04-30,2027-04-30,25.0,ESTIMATED,['Hepatocellular Carcinoma'],['Lenvatinib'],['B261'],[['Small Molecule']],[['Small Molecule']],"[['Fibroblast growth factor receptor 1', 'Fibroblast growth factor receptor 2', 'Fibroblast growth factor receptor 3', 'Fibroblast growth factor receptor 4', 'Platelet-derived growth factor receptor alpha', 'Stem cell growth factor receptor', 'Tyrosine-protein kinase receptor RET', 'Vascular endothelial growth factor receptor 1', 'Vascular endothelial growth factor receptor 2', 'Vascular endothelial growth factor receptor 3']]","[['FGFR1', 'FGFR2', 'FGFR3', 'FGFR4', 'PDGFRÎ±', 'c-Kit', 'RET', 'VEGFR1', 'VEGFR2', 'VEGFR3']]",2024.0,1024.0,0
62121,NCT06734182,Neoadjuvant Envafolimab Plus Disitamab Vedotin and Carboplatin in Resectable HER2-Mutant Non-Small-Cell Lung Cancer,"A Prospective, Single-arm, Multicenter, Phase II Clinical Study on Envafolimab Combined With Disitamab Vedotin And Carboplatin for Resectable, Stage II-III, HER2-Mutant Non-Small Cell Lung Cancer",2,recruiting,2024-06-22,2028-06-22,2027-06-22,25.0,ESTIMATED,['Non-Small Cell Lung Cancer'],"['Envafolimab', 'Disitamab vedotin', 'Carboplatin']","['B1384', 'B1763', 'B274']","[['Antibody'], ['Antibody Drug Conjugate (ADC)'], ['Small Molecule']]","[['Antibody Fragment'], ['Antibody Drug Conjugate (ADC)'], ['Small Molecule']]","[['Programmed death-ligand 1'], ['Receptor protein-tyrosine kinase erbB-2'], ['DNA']]","[['PDL1'], ['Beta-tubulin ', 'HER2'], ['DNA']]",2024.0,1461.0,0
56572,NCT06422156,SBRT Combined With Nimotuzumab and Mono-chemotherapy in Locally Advanced Pancreatic Cancer,"A Prospective, Multicenter, Single Arm Study of SBRT Combined With Nimotuzumab and Mono-chemotherapy in the Treatment of Locally Advanced Pancreatic Cancer",2,not_yet_recruiting,2024-06-01,2026-06-01,2026-06-01,73.0,ESTIMATED,['Pancreatic Cancer'],"['Stereotactic Body Radiation Therapy', 'Nimotuzumab', 'Gemcitabine', 'Gimeracil/oteracil/tegafur', 'Capecitabine']","['B662', 'B2079', 'B2855', 'B474']","[['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Monoclonal Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Epidermal growth factor receptor erbB1'], ['DNA', 'Ribonucleotide reductase'], ['Thymidylate synthase'], ['Thymidylate synthase']]","[['EGFR'], ['DNA', 'RNR'], ['TYMS'], ['TYMS']]",2024.0,730.0,0
